epoch,loss,val_loss
1,0.11633464476714532,0.04188182204961777
2,0.06531432860841353,0.041395233323176704
3,0.06504886255909999,0.03884037584066391
4,0.06319239099199574,0.0379949597020944
5,0.06728917236129443,0.03823090593020121
6,0.06216101907193661,0.0400973471502463
7,0.06731864530593157,0.0361428993443648
8,0.06033494851241509,0.03763078401486079
9,0.06275449537982543,0.03671539823214213
10,0.0651522825161616,0.043372600028912224
