epoch,loss,val_loss
1,0.027211402096630383,0.003925430433203776
2,0.013163065809446076,0.0030173572789256773
3,0.011752016046860566,0.003553660431255897
4,0.011893562138235817,0.0043652683186034364
5,0.013186978758312762,0.00317790440749377
6,0.01169939833926037,0.00296452307763199
7,0.012537562327149013,0.0029089945601299405
8,0.012158978652829925,0.002733140834607184
9,0.011765637435019016,0.0026880502312754593
10,0.012130018760217354,0.004133915062993765
